Event	ID	Name			Wwise Object Path	Notes
	8738663	SE_STORY_OP_MOVE	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_STORY_OP_MOVE_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\STORY\SE_STORY_OP_MOVE\SE_STORY_OP_MOVE		14687
	9305812	2d_pv108	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv108_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv108		3432
	10538846	SE_SYS_DECIDE_PRE	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_SYS_DECIDE_PRE_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SYS\SE_SYS_DECIDE_PRE		1468
	11666788	se_xy_bt_004_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_bt_004_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\BT\se_xy_bt_004_32		9324
	14670260	2d_pv019	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv019_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv019		2089
	15568509	se_xy_w417_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w417_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\se_xy_w417_32		6370
	15708455	2d_pv057	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv057_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv057		3751
	19655512	SE_STORY_TALK_DRONE_04	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_STORY_TALK_DRONE_04_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\STORY\SE_STORY_TALK_DRONE\DRONE_WAV\SE_STORY_TALK_DRONE_04		4771
	23190387	se_xy_w091_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w091_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Element\Ice\se_xy_w091_32		7237
	24129700	SE_SYS_SCENE_CHANGE_SHORT_MB	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_SYS_SCENE_CHANGE_SHORT_MB_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SYS\SE_SYS_SCENE_CHANGE_SHORT_MB		18381
	25368519	SE_SYS_NUMBER_ADD	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_SYS_NUMBER_ADD_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SYS\SE_SYS_NUMBER_ADD		1099
	25693859	SE_SYS_WINDOW	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_SYS_WINDOW_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SYS\SE_SYS_WINDOW		5464
	28738129	2d_pv012	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv012_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv012		2366
	33787418	se_xy_w332_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w332_32_8758A51D.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Element\Sand\se_xy_w332_32		6551
	34316842	2d_pv063	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv063_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv063		5025
	36607079	SE_WAWZA_JITABATA	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_WAWZA_JITABATA_8758A51D.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Action\SE_WAWZA_JITABATA		20950
	38487129	SE_BATTLE_ROCK_L_02	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_ROCK_L_02_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_3D\SE_BATTLE_ROCK_L\ROCK_L_Head\SE_BATTLE_ROCK_L_02		7869
	41385149	2d_pv006	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv006_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv006		4184
	42318860	2d_pv065	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv065_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv065		6458
	43133385	se_xy_w337_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w337_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Effect\se_xy_w337_32		9229
	46669027	SE_BASE_OBJECT_TURN	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BASE_OBJECT_TURN_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\BASE\SE_BASE_OBJECT_TURN		20176
	47354430	SE_SYS_SCENE_CHANGE	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_SYS_SCENE_CHANGE_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SYS\SE_SYS_SCENE_CHANGE		48709
	52442234	2d_pv079	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv079_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv079		1897
	55053448	se_xy_w310_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w310_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\se_xy_w310_32		9521
	60850054	se_xy_w121_32_PD-7	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w121_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Element\Wind\se_xy_w121_32_PD-7		8395
	61652322	SE_STORY_TALK_DRONE_03	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_STORY_TALK_DRONE_03_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\STORY\SE_STORY_TALK_DRONE\DRONE_WAV\SE_STORY_TALK_DRONE_03		9753
	62221298	SE_STORY_TALK_DRONE_06	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_STORY_TALK_DRONE_06_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\STORY\SE_STORY_TALK_DRONE\DRONE_WAV\SE_STORY_TALK_DRONE_06		12183
	64153918	SE_SYS_STONE_BINGO	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_SYS_STONE_BINGO_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SYS\SE_SYS_STONE_BINGO		37589
	67801943	2d_pv002	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv002_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv002		3637
	68310216	SE_BATTLE_WOOD_S_03	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_WOOD_S_03_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_3D\SE_BATTLE_WOOD_S\Wood_S_Head\SE_BATTLE_WOOD_S_03		9234
	70263785	se_xy_w116_32_PU+7	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w116_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Element\Light\se_xy_w116_32_PU+7		13159
	73244237	2d_pv089	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv089_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv089		3355
	74950417	SE_BATTLE_WOOD_L_03	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_WOOD_L_03_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_3D\SE_BATTLE_WOOD_L\Wood_L_Head\SE_BATTLE_WOOD_L_03		12347
	75179098	se_xy_w432_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w432_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\se_xy_w432_32		8713
	78676988	SE_SYS_TOUCH_1	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_SYS_TOUCH_1_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SYS\SE_SYS_TOUCH_1		7007
	80429520	2d_pv032	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv032_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv032		2575
	84561944	2d_pv074	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv074_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv074		5247
	85000284	2d_pv051	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv051_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv051		4459
	85050296	2d_pv018	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv018_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv018		3872
	86881563	se_xy_w207_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w207_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\se_xy_w207_32		7136
	87362407	SE_Status_Damege_03_add	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_Status_Damege_03_add_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Hit_com\Hit_com-Mixer\Normal_Damage_Switch\Critical_Damage\SE_Status_Damege_03_add		10145
	90552333	se_xy_w102_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w102_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\se_xy_w102_32		4384
	90948187	SE_BATTLE_FINAL_BOSS_END	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_FINAL_BOSS_END_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_2D\SE_BATTLE_FINAL_BOSS_END		68259
	92218669	se_xy_w176_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w176_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Effect\se_xy_w176_32		8606
	92624176	SE_BATTLE_PSTONE_GET_1	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_PSTONE_GET_1_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_2D\SE_BATTLE_PSTONE_GET_1		22810
	93372986	SE_STORY_TALK_DRONE_10	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_STORY_TALK_DRONE_10_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\STORY\SE_STORY_TALK_DRONE\DRONE_WAV\SE_STORY_TALK_DRONE_10		11334
	98166118	se_xy_w218_32_Edit	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w218_32_081CB568.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Element\Fire\se_xy_w218_32_Edit		6339
	98943435	2d_pv103	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv103_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv103		7118
	98943737	se_xy_w167_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w167_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\BT\se_xy_w167_32		9770
	100869913	se_xy_w028_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w028_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\se_xy_w028_32		9891
	105157018	SE_STORY_NOISE_02	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_STORY_NOISE_02_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\STORY\SE_STORY_NOISE_r\SE_STORY_NOISE_02		21252
	105643955	2d_pv146	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv146_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv146		5082
	105896822	2d_pv036	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv036_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv036		2538
	106390171	2d_pv066	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv066_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv066		2998
	111719129	se_xy_w196_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w196_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\se_xy_w196_32		6858
	113414311	2d_pv129	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv129_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv129		4217
	115741460	2d_pv044	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv044_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv044		2954
	116573648	SE_SPARRING_SKILLCHANGE	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_SPARRING_SKILLCHANGE_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SPARRING\SE_SPARRING_SKILLCHANGE		53253
	116879845	se_xy_w434_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w434_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Effect\se_xy_w434_32		11028
	118645519	SE_BASE_COOK_FIRE	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BASE_COOK_FIRE_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\BASE\SE_BASE_COOK_FIRE		19212
	119039793	se_xy_w043_32_PU+3	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w043_32_8758A51D.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Wind\se_xy_w043_32_PU+3		8393
	120224778	2d_pv114	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv114_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv114		3394
	124206209	SE_BATTLE_WOOD_S_sub_03	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_WOOD_S_sub_03_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_3D\SE_BATTLE_WOOD_S\Wood_S_Sub\SE_BATTLE_WOOD_S_sub_03		12829
	127374536	se_xy_w309_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w309_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\se_xy_w309_32		5075
	133966774	SE_BATTLE_ROCK_L_01	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_ROCK_L_01_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_3D\SE_BATTLE_ROCK_L\ROCK_L_Head\SE_BATTLE_ROCK_L_01		7468
	134506586	SE_BATTLE_ROCK_S_02	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_ROCK_S_02_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_3D\SE_BATTLE_ROCK_S\Rock_S_Head\SE_BATTLE_ROCK_S_02		4933
	138116885	SE_BATTLE_PSTONE_GET_2	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_PSTONE_GET_2_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_2D\SE_BATTLE_PSTONE_GET_2		30381
	139309802	2d_pv024	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv024_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv024		4181
	140153808	SE_BASE_COOK_SMOKE	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BASE_COOK_SMOKE_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\BASE\SE_BASE_COOK_SMOKE		34778
	141162022	se_xy_w132_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w132_32_8758A51D.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Element\Water\se_xy_w132_32		9198
	142444355	se_xy_w029_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w029_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\se_xy_w029_32		7362
	144447405	se_xy_w380_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w380_32_8758A51D.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Element\Wind\se_xy_w380_32		7431
	144510799	2d_pv075	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv075_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv075		5938
	151638620	SE_SYS_STONE_SET_DOWN	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_SYS_STONE_SET_DOWN_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SYS\SE_SYS_STONE_SET_DOWN		20230
	152711615	se_xy_w009_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w009_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Hit_com\Hit_com-Mixer\Normal_Damage_Switch\Critical_Damage\se_xy_w009_32		3935
	157052782	2d_pv082	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv082_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv082		5010
	158860435	se_xy_w138_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w138_32_8758A51D.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\se_xy_w138_32		6709
	158963944	2d_pv013	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv013_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv013		3744
	162997533	se_xy_bt_017_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_bt_017_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\BT\se_xy_bt_017_32		8619
	165058732	se_xy_w022_32_LowCut	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w022_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Element\Electro\se_xy_w022_32_LowCut		10228
	166258705	SE_STORY_TALK_DRONE_11	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_STORY_TALK_DRONE_11_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\STORY\SE_STORY_TALK_DRONE\DRONE_WAV\SE_STORY_TALK_DRONE_11		13597
	166865580	2d_pv121	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv121_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv121		4720
	166960237	se_xy_w178_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w178_32_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\se_xy_w178_32		9204
	169133096	se_xy_w314_32_s	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w314_32_4295234F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Move\se_xy_w314_32_s		7717
	169560995	SE_BATTLE_WOOD_L_sub_01	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_WOOD_L_sub_01_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_3D\SE_BATTLE_WOOD_L\Wood_L_Sub\SE_BATTLE_WOOD_L_sub_01		18291
	171085418	2d_pv025	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv025_D2174E6F.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv025		3822
	171456189	se_xy_w088_32	Y:\.jenkins05-slave\workspace\Voxel\ClientBuild\Voxel\VoxelProject\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w088_32_8758A51D.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\se_xy_w088_32		8656
